FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL
Temporal,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test,Test
8,8,1,1,1,1,20,20,16,46,46,15,15,15,15,15,1,1,1,1,1,1,16,10,34,34,5,25,25,19,39,39,39,16,42,42,12,12,12,40,40,40,25,25,25,25,29,16,16,39,14,38,36,36,5,5,26,47,47,47,16,46,11,11,30,30,28,28,28,46,46,46,21,21,21,44,14,5,5,5,5,5,39,39,30,30,48,4,4,22,2,2,2,2,2,3,15,39,41,22
180.32507936507938,180.32507936507938,72.62285714285716,72.62285714285716,72.62285714285716,72.62285714285716,284.0273015873016,284.0273015873016,265.0273015873016,663.8361904761904,663.8361904761904,283.0273015873016,283.0273015873016,283.0273015873016,283.0273015873016,283.0273015873016,72.62285714285716,72.62285714285716,72.62285714285716,72.62285714285716,72.62285714285716,72.62285714285716,265.0273015873016,190.32507936507938,465.43174603174606,465.43174603174606,83.62285714285716,357.7295238095238,357.7295238095238,284.0273015873016,560.1339682539682,560.1339682539682,560.1339682539682,265.0273015873016,644.8361904761904,644.8361904761904,164.32507936507935,164.32507936507935,164.32507936507935,557.1339682539682,557.1339682539682,557.1339682539682,357.7295238095238,357.7295238095238,357.7295238095238,357.7295238095238,460.43174603174606,265.0273015873016,265.0273015873016,560.1339682539682,279.0273015873016,546.1339682539682,543.1339682539682,543.1339682539682,83.62285714285716,83.62285714285716,367.7295238095238,659.8361904761904,659.8361904761904,659.8361904761904,265.0273015873016,663.8361904761904,177.32507936507938,177.32507936507938,449.43174603174606,449.43174603174606,460.43174603174606,460.43174603174606,460.43174603174606,663.8361904761904,663.8361904761904,663.8361904761904,356.7295238095238,356.7295238095238,356.7295238095238,639.8361904761904,279.0273015873016,83.62285714285716,83.62285714285716,83.62285714285716,83.62285714285716,83.62285714285716,560.1339682539682,560.1339682539682,449.43174603174606,449.43174603174606,642.8361904761904,78.62285714285716,78.62285714285716,368.7295238095238,92.62285714285716,92.62285714285716,92.62285714285716,92.62285714285716,92.62285714285716,70.62285714285716,283.0273015873016,560.1339682539682,557.1339682539682,368.7295238095238
153.58222222222224,153.58222222222224,150.58222222222224,150.58222222222224,150.58222222222224,150.58222222222224,634.0933333333332,634.0933333333332,262.2844444444445,434.6888888888889,434.6888888888889,157.58222222222224,157.58222222222224,157.58222222222224,157.58222222222224,157.58222222222224,150.58222222222224,150.58222222222224,150.58222222222224,150.58222222222224,150.58222222222224,150.58222222222224,262.2844444444445,344.9866666666667,622.0933333333332,622.0933333333332,525.3911111111111,448.6888888888889,448.6888888888889,529.3911111111111,432.6888888888889,432.6888888888889,432.6888888888889,262.2844444444445,66.88000000000001,66.88000000000001,520.3911111111111,520.3911111111111,520.3911111111111,541.3911111111111,541.3911111111111,541.3911111111111,448.6888888888889,448.6888888888889,448.6888888888889,448.6888888888889,157.58222222222224,262.2844444444445,262.2844444444445,432.6888888888889,69.88000000000001,336.9866666666667,143.58222222222224,143.58222222222224,525.3911111111111,525.3911111111111,540.3911111111111,541.3911111111111,541.3911111111111,541.3911111111111,262.2844444444445,434.6888888888889,430.6888888888889,430.6888888888889,237.2844444444445,237.2844444444445,56.88000000000001,56.88000000000001,56.88000000000001,434.6888888888889,434.6888888888889,434.6888888888889,50.88000000000001,50.88000000000001,50.88000000000001,263.2844444444445,69.88000000000001,525.3911111111111,525.3911111111111,525.3911111111111,525.3911111111111,525.3911111111111,432.6888888888889,432.6888888888889,237.2844444444445,237.2844444444445,621.0933333333332,442.6888888888889,442.6888888888889,163.58222222222224,239.2844444444445,239.2844444444445,239.2844444444445,239.2844444444445,239.2844444444445,334.9866666666667,157.58222222222224,432.6888888888889,621.0933333333332,163.58222222222224
2,2,2,2,2,2,7,7,3,5,5,2,2,2,2,2,2,2,2,2,2,2,3,4,7,7,6,5,5,6,5,5,5,3,1,1,6,6,6,6,6,6,5,5,5,5,2,3,3,5,1,4,2,2,6,6,6,6,6,6,3,5,5,5,3,3,1,1,1,5,5,5,1,1,1,3,1,6,6,6,6,6,5,5,3,3,7,5,5,2,3,3,3,3,3,4,2,5,7,2
2,2,1,1,1,1,3,3,3,7,7,3,3,3,3,3,1,1,1,1,1,1,3,2,5,5,1,4,4,3,6,6,6,3,7,7,2,2,2,6,6,6,4,4,4,4,5,3,3,6,3,6,6,6,1,1,4,7,7,7,3,7,2,2,5,5,5,5,5,7,7,7,4,4,4,7,3,1,1,1,1,1,6,6,5,5,7,1,1,4,1,1,1,1,1,1,3,6,6,4
-1,-1,557.9453125,-1,-1,-1,356.9453125,-1,181.9453125,472.9453125,-1,576.9453125,-1,-1,-1,-1,82.9453125,-1,356.9453125,-1,-1,-1,448.9453125,292.9453125,468.9453125,-1,86.9453125,-1,-1,372.9453125,563.9453125,-1,-1,-1,-1,-1,471.9453125,582.9453125,-1,275.9453125,-1,-1,-1,-1,-1,-1,188.9453125,541.9453125,-1,-1,473.9453125,565.9453125,-1,-1,271.9453125,-1,-1,666.9453125,-1,-1,646.9453125,189.9453125,363.9453125,377.9453125,-1,-1,-1,-1,-1,351.9453125,-1,-1,-1,-1,565.9453125,-1,66.9453125,584.9453125,-1,-1,-1,-1,680.9453125,-1,108.9453125,195.9453125,542.9453125,384.9453125,-1,568.9453125,-1,-1,-1,-1,-1,-1,170.9453125,-1,-1,-1
-1,-1,476.953125,-1,-1,-1,453.453125,-1,342.453125,143.453125,-1,416.453125,-1,-1,-1,-1,242.953125,-1,255.953125,-1,-1,-1,567.453125,258.953125,549.453125,-1,223.453125,-1,-1,178.953125,548.953125,-1,-1,-1,-1,-1,557.453125,253.953125,-1,352.953125,-1,-1,-1,-1,-1,-1,255.453125,143.953125,-1,-1,59.953125,327.953125,-1,-1,391.453125,-1,-1,478.453125,-1,-1,259.953125,452.953125,160.453125,533.453125,-1,-1,-1,-1,-1,165.953125,-1,-1,-1,-1,370.953125,-1,355.953125,710.453125,-1,-1,-1,-1,368.953125,-1,246.953125,63.953125,344.453125,333.953125,-1,511.453125,-1,-1,-1,-1,-1,-1,514.453125,-1,-1,-1
-1,-1,5,-1,-1,-1,5,-1,4,2,-1,5,-1,-1,-1,-1,3,-1,3,-1,-1,-1,6,3,6,-1,3,-1,-1,2,6,-1,-1,-1,-1,-1,6,3,-1,4,-1,-1,-1,-1,-1,-1,3,2,-1,-1,1,4,-1,-1,4,-1,-1,5,-1,-1,3,5,2,6,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,4,8,-1,-1,-1,-1,4,-1,3,1,4,4,-1,6,-1,-1,-1,-1,-1,-1,6,-1,-1,-1
-1,-1,6,-1,-1,-1,4,-1,2,5,-1,6,-1,-1,-1,-1,1,-1,4,-1,-1,-1,5,3,5,-1,1,-1,-1,4,6,-1,-1,-1,-1,-1,5,6,-1,3,-1,-1,-1,-1,-1,-1,2,6,-1,-1,5,6,-1,-1,3,-1,-1,7,-1,-1,7,2,4,4,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,6,-1,1,6,-1,-1,-1,-1,7,-1,1,2,6,4,-1,6,-1,-1,-1,-1,-1,-1,2,-1,-1,-1
-1,-1,584.855411066588,-1,-1,-1,194.8022617480979,-1,115.45403523793013,348.22061607903896,-1,391.66559900488926,-1,-1,-1,-1,92.94588083708648,-1,303.2198637499173,-1,-1,-1,356.3057090899641,133.91296628921162,72.72513331742263,-1,301.95626532071446,-1,-1,361.5427979842525,116.32669058931378,-1,-1,-1,-1,-1,309.844801001216,496.21779495789946,-1,338.49067156176534,-1,-1,-1,-1,-1,-1,288.58897623146385,301.14097351457923,-1,-1,195.17062746588797,21.773705148140973,-1,-1,231.09463714081127,-1,-1,63.33821683369231,-1,-1,381.925126313868,474.2427084835011,328.41205748258307,225.40844297987172,-1,-1,-1,-1,-1,411.6974988480056,-1,-1,-1,-1,382.3846905730453,-1,356.1131883860691,534.3895145209399,-1,-1,-1,-1,136.59292989402272,-1,340.6236850291734,307.0816150227759,294.12241051909695,325.04909322213,-1,401.37330135470586,-1,-1,-1,-1,-1,-1,374.0577676338136,-1,-1,-1
